,Date,Open,High,Low,Close,Adj Close,Type
2175,2018-06-21,23.530001000000002,23.719998999999998,23.372,23.525999,23.525999,GBP
2176,2018-06-22,23.643,23.764,23.568001000000002,23.646,23.646,GBP
2177,2018-06-25,23.492001000000002,23.774,23.492001000000002,23.656,23.656,GBP
2178,2018-06-26,23.729,23.764,23.521998999999997,23.73,23.73,GBP
2179,2018-06-27,23.628,23.688,23.427999,23.625,23.625,GBP
2180,2018-06-28,23.436001,23.461,23.261999,23.437,23.437,GBP
2181,2018-06-29,23.365999,23.601,23.327,23.358,23.358,GBP
2182,2018-07-02,23.612,23.629,23.393,23.615999,23.615999,GBP
2183,2018-07-03,23.514,23.653,23.417999,23.518,23.518,GBP
2184,2018-07-04,23.599001,23.667,23.458,23.594998999999998,23.594998999999998,GBP
2185,2018-07-05,23.639999,23.747,23.534,23.639,23.639,GBP
2186,2018-07-06,23.632,23.736,23.493999,23.629998999999998,23.629998999999998,GBP
2187,2018-07-09,23.735001,23.906,23.643,23.732,23.732,GBP
2188,2018-07-10,23.721001,23.791,23.537001,23.719998999999998,23.719998999999998,GBP
2189,2018-07-11,23.715,23.774,23.514,23.719,23.719,GBP
2190,2018-07-12,23.608,23.672001,23.445999,23.610001,23.610001,GBP
2191,2018-07-13,23.558001,23.621,23.417,23.563,23.563,GBP
2192,2018-07-16,23.646998999999997,23.775999,23.577,23.648001,23.648001,GBP
2193,2018-07-17,23.66,23.732,23.493,23.660999,23.660999,GBP
2194,2018-07-18,23.427999,23.445999,23.225,23.424999,23.424999,GBP
2195,2018-07-19,23.379,23.389999,23.167999,23.377001,23.377001,GBP
2196,2018-07-20,23.288,23.452,23.165001,23.274,23.274,GBP
2197,2018-07-23,23.462,23.545,23.167999,23.462999,23.462999,GBP
2198,2018-07-24,23.436001,23.523001,23.283001000000002,23.434998999999998,23.434998999999998,GBP
2199,2018-07-25,23.509001,23.583,23.357,23.51,23.51,GBP
2200,2018-07-26,23.594998999999998,23.643998999999997,23.403,23.594998999999998,23.594998999999998,GBP
2201,2018-07-27,23.434,23.457001,23.271,23.438,23.438,GBP
2202,2018-07-30,23.344,23.528999,23.284,23.343,23.343,GBP
2203,2018-07-31,23.488001,23.566,23.353001000000003,23.486,23.486,GBP
2204,2018-08-01,23.415001,23.483,23.301001,23.413,23.413,GBP
2205,2018-08-02,23.445,23.445,23.215,23.445,23.445,GBP
2206,2018-08-03,23.240999,23.285999,23.083,23.242001000000002,23.242001000000002,GBP
2207,2018-08-06,23.228001000000003,23.233,22.978001000000003,23.225,23.225,GBP
2208,2018-08-07,23.118,23.211,23.027,23.117001000000002,23.117001000000002,GBP
2209,2018-08-08,23.122,23.139999,22.830999,23.121,23.121,GBP
2210,2018-08-09,22.989,23.059,22.841998999999998,22.983,22.983,GBP
2211,2018-08-10,22.886999,22.903,22.701,22.879,22.879,GBP
2212,2018-08-13,22.792999,22.889,22.653,22.792999,22.792999,GBP
2213,2018-08-14,22.834,22.931,22.677999,22.832001,22.832001,GBP
2214,2018-08-15,22.731001000000003,22.783001000000002,22.611,22.737,22.737,GBP
2215,2018-08-16,22.686001,22.837,22.604,22.688,22.688,GBP
2216,2018-08-17,22.731001000000003,22.789,22.586,22.726,22.726,GBP
2217,2018-08-20,22.785,22.872,22.68,22.780001000000002,22.780001000000002,GBP
2218,2018-08-21,22.914,22.989,22.826,22.902,22.902,GBP
2219,2018-08-22,23.032,23.087,22.862,23.033001000000002,23.033001000000002,GBP
2220,2018-08-23,23.032,23.042999,22.872,23.028999,23.028999,GBP
2221,2018-08-24,22.858999,22.988001,22.796,22.863001,22.863001,GBP
2222,2018-08-27,22.906,23.072001,22.818001000000002,22.902,22.902,GBP
2223,2018-08-28,23.049,23.166,22.916,23.049999,23.049999,GBP
2224,2018-08-29,22.9,23.299999,22.886,23.007998999999998,23.007998999999998,GBP
2225,2018-08-30,23.288,23.334999,23.118999,23.287001,23.287001,GBP
2226,2018-08-31,23.167999,23.202999,23.018998999999997,23.167999,23.167999,GBP
2227,2018-09-03,23.014999,23.152,22.9,23.014999,23.014999,GBP
2228,2018-09-04,23.066999,23.066999,22.834,23.065001000000002,23.065001000000002,GBP
2229,2018-09-05,22.999001,23.27,22.791,22.997,22.997,GBP
2230,2018-09-06,23.1,23.238001,22.976,23.1,23.1,GBP
2231,2018-09-07,23.091,23.274,23.082001,23.091,23.091,GBP
2232,2018-09-10,23.084999,23.371,22.983,23.091,23.091,GBP
2233,2018-09-11,23.215,23.312,23.058001,23.212999,23.212999,GBP
2234,2018-09-12,23.030001000000002,23.374001,23.030001000000002,23.184998999999998,23.184998999999998,GBP
2235,2018-09-13,23.337999,23.524,23.177999,23.337,23.337,GBP
2236,2018-09-14,23.450001,23.499001,23.339001,23.450001,23.450001,GBP
2237,2018-09-17,23.391001,23.586,23.313999,23.389999,23.389999,GBP
2238,2018-09-18,23.527,23.577,23.357,23.528,23.528,GBP
2239,2018-09-19,23.554001,23.669001,23.427,23.554001,23.554001,GBP
2240,2018-09-20,23.495001000000002,23.827,23.408001000000002,23.490999,23.490999,GBP
2241,2018-09-21,23.736,23.754998999999998,23.372,23.74,23.74,GBP
2242,2018-09-24,23.407,23.611,23.318001000000002,23.407,23.407,GBP
2243,2018-09-25,23.469998999999998,23.601,23.347,23.471001,23.471001,GBP
2244,2018-09-26,23.584999,23.632,23.414,23.579,23.579,GBP
2245,2018-09-27,23.561001,23.591998999999998,23.375,23.559998999999998,23.559998999999998,GBP
2246,2018-09-28,23.398001,23.434,23.207001,23.4,23.4,GBP
2247,2018-10-01,23.23,23.451,23.191,23.23,23.23,GBP
2248,2018-10-02,23.334,23.344998999999998,23.011,23.334999,23.334999,GBP
2249,2018-10-03,23.219998999999998,23.363001,23.136999,23.221001,23.221001,GBP
2250,2018-10-04,23.150999,23.344,23.030001000000002,23.152,23.152,GBP
2251,2018-10-05,23.264,23.424999,23.148001,23.264,23.264,GBP
2252,2018-10-08,23.452,23.455999,23.309,23.454,23.454,GBP
2253,2018-10-09,23.416,23.530001000000002,23.202999,23.416,23.416,GBP
2254,2018-10-10,23.540001,23.642,23.421,23.541,23.541,GBP
2255,2018-10-11,23.620001000000002,23.733999,23.497,23.620001000000002,23.620001000000002,GBP
2256,2018-10-12,23.673,23.740999,23.504998999999998,23.671,23.671,GBP
2257,2018-10-15,23.483999,23.624001,23.357,23.481001000000003,23.481001000000003,GBP
2258,2018-10-16,23.549,23.732,23.410999,23.549,23.549,GBP
2259,2018-10-17,23.59,23.635,23.395,23.589001,23.589001,GBP
2260,2018-10-18,23.433001,23.541,23.299999,23.436001,23.436001,GBP
2261,2018-10-19,23.287001,23.367001000000002,23.164,23.302,23.302,GBP
2262,2018-10-22,23.389,23.455,23.188999,23.384001,23.384001,GBP
2263,2018-10-23,23.188999,23.378,23.044001,23.188999,23.188999,GBP
2264,2018-10-24,23.228001000000003,23.274,22.995001000000002,23.232,23.232,GBP
2265,2018-10-25,23.042999,23.159,22.922001,23.046,23.046,GBP
2266,2018-10-26,22.937,22.957001,22.750999,22.945,22.945,GBP
2267,2018-10-29,22.959999,23.045,22.715,22.959999,22.959999,GBP
2268,2018-10-30,22.910999,22.937,22.643,22.913,22.913,GBP
2269,2018-10-31,22.728001000000003,22.952999,22.629998999999998,22.726999,22.726999,GBP
2270,2018-11-01,22.841,23.212,22.84,22.841998999999998,22.841998999999998,GBP
2271,2018-11-02,23.259001,23.33,23.150999,23.261,23.261,GBP
2272,2018-11-05,23.242001000000002,23.360001,23.167999,23.245001000000002,23.245001000000002,GBP
2273,2018-11-06,23.358999,23.479,23.228001000000003,23.358,23.358,GBP
2274,2018-11-07,23.476999,23.625,23.341,23.48,23.48,GBP
2275,2018-11-08,23.483,23.575001,23.339001,23.483,23.483,GBP
2276,2018-11-09,23.364,23.378,23.117001000000002,23.364,23.364,GBP
2277,2018-11-12,23.075001,23.169001,22.871,23.073999,23.073999,GBP
2278,2018-11-13,22.997999,23.332001,22.943001000000002,23.0,23.0,GBP
2279,2018-11-14,23.275999,23.336,23.046,23.289,23.289,GBP
2280,2018-11-15,23.226999,23.355,22.798,23.229,23.229,GBP
2281,2018-11-16,22.837999,23.031,22.763,22.837,22.837,GBP
2282,2018-11-19,22.648001,23.091,22.643,22.648001,22.648001,GBP
2283,2018-11-20,22.990999,23.038,22.837999,22.993999,22.993999,GBP
2284,2018-11-21,22.872999,22.988001,22.789,22.875,22.875,GBP
2285,2018-11-22,22.913,23.16,22.773001,22.917,22.917,GBP
2286,2018-11-23,23.013,23.02,22.761999,23.013,23.013,GBP
2287,2018-11-26,22.907,23.066,22.853001000000003,22.907,22.907,GBP
2288,2018-11-27,22.976999,22.988001,22.65,22.98,22.98,GBP
2289,2018-11-28,22.830999,22.962,22.709999,22.827,22.827,GBP
2290,2018-11-29,22.941999,23.009001,22.695,22.940001000000002,22.940001000000002,GBP
2291,2018-11-30,22.864,22.905001000000002,22.677999,22.863001,22.863001,GBP
2292,2018-12-03,22.764,22.966,22.605,22.763,22.763,GBP
2293,2018-12-04,22.764999,23.049,22.677,22.764999,22.764999,GBP
2294,2018-12-05,22.753,22.933001,22.579,22.754,22.754,GBP
2295,2018-12-06,22.796,22.923,22.628,22.796,22.796,GBP
2296,2018-12-07,22.860001,22.874001,22.705999,22.860001,22.860001,GBP
2297,2018-12-10,22.726999,22.836,22.388,22.726999,22.726999,GBP
2298,2018-12-11,22.465,22.636999,22.364,22.468,22.468,GBP
2299,2018-12-12,22.348,22.702,22.277,22.348,22.348,GBP
2300,2018-12-13,22.586,22.745001000000002,22.469,22.599001,22.599001,GBP
2301,2018-12-14,22.639999,22.664,22.377001,22.645,22.645,GBP
2302,2018-12-17,22.58,22.667,22.511,22.577999,22.577999,GBP
2303,2018-12-18,22.572001,22.764,22.48,22.570999,22.570999,GBP
2304,2018-12-19,22.634001,22.728001000000003,22.504998999999998,22.632,22.632,GBP
2305,2018-12-20,22.577,22.784,22.504,22.582001,22.582001,GBP
2306,2018-12-21,22.660999,22.705999,22.523001,22.66,22.66,GBP
2307,2018-12-24,22.620001000000002,22.823999,22.497,22.615999,22.615999,GBP
2308,2018-12-25,22.729,22.889999,22.636,22.729,22.729,GBP
2309,2018-12-26,22.664,22.735001,22.632998999999998,22.662001,22.662001,GBP
2310,2018-12-27,22.695999,22.723,22.504998999999998,22.697001,22.697001,GBP
2311,2018-12-28,22.594998999999998,22.695,22.537001,22.596001,22.596001,GBP
2312,2018-12-31,22.677,22.964001,22.603001000000003,22.679001,22.679001,GBP
2313,2019-01-01,22.752001,22.790001,22.517,22.729,22.729,GBP
2314,2019-01-02,22.822001,22.867001000000002,22.518,22.825001,22.825001,GBP
2315,2019-01-03,22.41,22.606001000000003,22.34,22.407,22.407,GBP
2316,2019-01-04,22.591998999999998,22.788,22.528,22.586,22.586,GBP
2317,2019-01-07,22.746,22.878,22.674999,22.759001,22.759001,GBP
2318,2019-01-08,22.884001,22.92,22.733,22.878,22.878,GBP
2319,2019-01-09,22.806,22.934998999999998,22.672001,22.808001,22.808001,GBP
2320,2019-01-10,22.899,22.92,22.655001000000002,22.898001,22.898001,GBP
2321,2019-01-11,22.83,22.992001000000002,22.764999,22.836,22.836,GBP
2322,2019-01-14,23.016001,23.146,22.846001,23.02,23.02,GBP
2323,2019-01-15,23.025999,23.136999,22.816999,23.028,23.028,GBP
2324,2019-01-16,23.025999,23.111,22.825001,23.02,23.02,GBP
2325,2019-01-17,23.072001,23.163,22.864,23.07,23.07,GBP
2326,2019-01-18,23.195999,23.212999,22.968,23.197001,23.197001,GBP
2327,2019-01-21,22.974001,23.099001,22.914,22.979,22.979,GBP
2328,2019-01-22,23.077,23.212,22.937,23.077,23.077,GBP
2329,2019-01-23,23.176001,23.426001,23.069,23.177,23.177,GBP
2330,2019-01-24,23.372999,23.389,23.108999,23.372999,23.372999,GBP
2331,2019-01-25,23.436001,23.551001,23.252001,23.447001,23.447001,GBP
2332,2019-01-28,23.603001000000003,23.605,23.002001,23.604,23.604,GBP
2333,2019-01-29,23.205,23.26,23.024,23.205,23.205,GBP
2334,2019-01-30,23.02,23.177,22.948999,23.016001,23.016001,GBP
2335,2019-01-31,23.143,23.271998999999997,22.962,23.143998999999997,23.143998999999997,GBP
2336,2019-02-01,23.148001,23.159,22.937,23.149,23.149,GBP
2337,2019-02-04,23.049999,23.138,22.931998999999998,23.049999,23.049999,GBP
2338,2019-02-05,23.009001,23.118,22.698,23.007998999999998,23.007998999999998,GBP
2339,2019-02-06,22.77,22.871,22.722,22.77,22.77,GBP
2340,2019-02-07,22.737,22.884001,22.622999,22.738001,22.738001,GBP
2341,2019-02-08,22.766001,22.809998999999998,22.625999,22.764,22.764,GBP
2342,2019-02-11,22.750999,22.790001,22.542,22.75,22.75,GBP
2343,2019-02-12,22.608999,22.705999,22.474001,22.604,22.604,GBP
2344,2019-02-13,22.665001,22.826,22.563,22.662001,22.662001,GBP
2345,2019-02-14,22.566999,22.705999,22.306,22.573999,22.573999,GBP
2346,2019-02-15,22.416,22.534,22.311001,22.421,22.421,GBP
2347,2019-02-18,22.604,22.754,22.570999,22.604,22.604,GBP
2348,2019-02-19,22.638,22.885,22.551001,22.639,22.639,GBP
2349,2019-02-20,22.875,22.975,22.808001,22.874001,22.874001,GBP
2350,2019-02-21,22.875,23.0,22.73,22.877001,22.877001,GBP
2351,2019-02-22,22.837,22.915001,22.646,22.839001,22.839001,GBP
2352,2019-02-25,22.884001,22.989,22.766001,22.881001,22.881001,GBP
2353,2019-02-26,22.997,23.219,22.950001,22.993,22.993,GBP
2354,2019-02-27,23.184,23.384001,23.143,23.183001,23.183001,GBP
2355,2019-02-28,23.311001,23.344,23.177999,23.316999,23.316999,GBP
2356,2019-03-01,23.194,23.235001,23.003,23.193001000000002,23.193001000000002,GBP
2357,2019-03-04,23.143,23.223,22.915001,23.143,23.143,GBP
2358,2019-03-05,23.058001,23.18,22.723,23.059,23.059,GBP
2359,2019-03-06,22.941,23.083,22.809998999999998,22.940001000000002,22.940001000000002,GBP
2360,2019-03-07,22.993,23.125999,22.712999,22.995001000000002,22.995001000000002,GBP
2361,2019-03-08,22.775999,22.802,22.594,22.771,22.771,GBP
2362,2019-03-11,22.610001,22.815001000000002,22.49,22.615999,22.615999,GBP
2363,2019-03-12,23.065001000000002,23.122999,22.568001000000002,23.062,23.062,GBP
2364,2019-03-13,22.711,23.018998999999997,22.708,22.705999,22.705999,GBP
2365,2019-03-14,23.110001,23.200001,22.844,23.106001000000003,23.106001000000003,GBP
2366,2019-03-15,23.040001,23.094,22.879998999999998,23.039,23.039,GBP
2367,2019-03-18,23.125999,23.125999,22.809,23.122,23.122,GBP
2368,2019-03-19,22.929001,23.127001,22.833,22.927,22.927,GBP
2369,2019-03-20,22.914,23.013,22.66,22.913,22.913,GBP
2370,2019-03-21,22.783001000000002,22.98,22.516001,22.785,22.785,GBP
2371,2019-03-22,22.628,22.775,22.541,22.628,22.628,GBP
2372,2019-03-25,22.618,22.912001,22.591,22.620001000000002,22.620001000000002,GBP
2373,2019-03-26,22.823999,22.947001,22.709999,22.834,22.834,GBP
2374,2019-03-27,22.833,23.046,22.722,22.834,22.834,GBP
2375,2019-03-28,22.749001,22.839001,22.618,22.749001,22.749001,GBP
2376,2019-03-29,22.591,22.726,22.469998999999998,22.591,22.591,GBP
2377,2019-04-01,22.545,22.757,22.525,22.545,22.545,GBP
2378,2019-04-02,22.624001,22.683001,22.434,22.625,22.625,GBP
2379,2019-04-03,22.708,22.927999,22.691999,22.707001,22.707001,GBP
2380,2019-04-04,22.809998999999998,22.834,22.593,22.809,22.809,GBP
2381,2019-04-05,22.605,22.68,22.437,22.604,22.604,GBP
2382,2019-04-08,22.558001,22.697001,22.396998999999997,22.558001,22.558001,GBP
2383,2019-04-09,22.605,22.746,22.52,22.604,22.604,GBP
2384,2019-04-10,22.596001,22.709999,22.503,22.598,22.598,GBP
2385,2019-04-11,22.656,22.761,22.490999,22.657,22.657,GBP
2386,2019-04-12,22.476,22.698999,22.462,22.573,22.573,GBP
2387,2019-04-15,22.610001,22.757998999999998,22.568001000000002,22.613001,22.613001,GBP
2388,2019-04-16,22.693001000000002,22.726,22.521998999999997,22.694,22.694,GBP
2389,2019-04-17,22.549,22.617001000000002,22.346001,22.549,22.549,GBP
2390,2019-04-18,22.472,22.509001,22.280001000000002,22.472,22.472,GBP
2391,2019-04-19,22.316999,22.330999,22.302,22.322001,22.322001,GBP
2392,2019-04-22,22.299,22.322001,22.254998999999998,22.304001,22.304001,GBP
2393,2019-04-23,22.256001,22.337,22.146,22.256001,22.256001,GBP
2394,2019-04-24,22.177,22.254998999999998,22.042,22.171,22.171,GBP
2395,2019-04-25,22.131001,22.162001,21.948999,22.135,22.135,GBP
2396,2019-04-26,22.129,22.198999,21.983999,22.122999,22.122999,GBP
2397,2019-04-29,22.146998999999997,22.209999,22.021,22.146998999999997,22.146998999999997,GBP
2398,2019-04-30,22.181998999999998,22.488001,22.153,22.181,22.181,GBP
2399,2019-05-01,22.363001,22.400999,22.347,22.363001,22.363001,GBP
2400,2019-05-02,22.410999,22.438,22.287001,22.414,22.414,GBP
2401,2019-05-03,22.356001000000003,22.597,22.152,22.355,22.355,GBP
2402,2019-05-06,22.591,22.603001000000003,22.405001000000002,22.594998999999998,22.594998999999998,GBP
2403,2019-05-07,22.43,22.613001,22.271998999999997,22.43,22.43,GBP
2404,2019-05-08,22.382,22.462999,22.163,22.379998999999998,22.379998999999998,GBP
2405,2019-05-09,22.292,22.332001,22.103001000000003,22.291,22.291,GBP
2406,2019-05-10,22.247999,22.308001,22.115999,22.247999,22.247999,GBP
2407,2019-05-13,22.239,22.271998999999997,22.096001,22.24,22.24,GBP
2408,2019-05-14,22.107,22.132998999999998,21.937,22.104,22.104,GBP
2409,2019-05-15,22.007,22.070999,21.844998999999998,22.004998999999998,22.004998999999998,GBP
2410,2019-05-16,21.912001,21.924999,21.768998999999997,21.912001,21.912001,GBP
2411,2019-05-17,21.790001,21.790001,21.569,21.790001,21.790001,GBP
2412,2019-05-20,21.655001000000002,21.738001,21.509001,21.657,21.657,GBP
2413,2019-05-21,21.636,21.804001,21.472,21.642,21.642,GBP
2414,2019-05-22,21.6,21.625,21.304001,21.601999,21.601999,GBP
2415,2019-05-23,21.42,21.49,21.132998999999998,21.431,21.431,GBP
2416,2019-05-24,21.323,21.419001,21.225,21.327,21.327,GBP
2417,2019-05-27,21.421,21.483,21.253,21.419001,21.419001,GBP
2418,2019-05-28,21.184,21.365999,21.184,21.309,21.309,GBP
2419,2019-05-29,21.284,21.301001,21.17,21.284,21.284,GBP
2420,2019-05-30,21.214001,21.261,21.08,21.212,21.212,GBP
2421,2019-05-31,21.125999,21.162001,20.941,21.128,21.128,GBP
2422,2019-06-03,21.131001,21.23,21.025999,21.132,21.132,GBP
2423,2019-06-04,21.198,21.266001,21.091,21.198,21.198,GBP
2424,2019-06-05,21.261999,21.344,21.124001,21.261,21.261,GBP
2425,2019-06-06,21.264,21.349001,21.128,21.264999,21.264999,GBP
2426,2019-06-07,21.275999,21.351999,21.16,21.275999,21.275999,GBP
2427,2019-06-10,21.318001000000002,21.334,21.042,21.311001,21.311001,GBP
2428,2019-06-11,21.212999,21.306,21.082001,21.216,21.216,GBP
2429,2019-06-12,21.297001,21.355,21.136,21.294001,21.294001,GBP
2430,2019-06-13,21.200001,21.288,21.068001000000002,21.200001,21.200001,GBP
2431,2019-06-14,21.222,21.226999,21.021,21.221001,21.221001,GBP
2432,2019-06-17,21.031,21.122,20.959,21.069,21.069,GBP
2433,2019-06-18,20.987,21.032,20.85,20.986,20.986,GBP
2434,2019-06-19,21.042999,21.132998999999998,20.972,21.042999,21.042999,GBP
2435,2019-06-20,21.157,21.292,21.068001000000002,21.157,21.157,GBP
2436,2019-06-21,21.181998999999998,21.209,20.948999,21.181,21.181,GBP
2437,2019-06-24,21.231001000000003,21.306998999999998,21.122,21.228001000000003,21.228001000000003,GBP
2438,2019-06-25,21.243,21.325001,21.127001,21.243999,21.243999,GBP
2439,2019-06-26,21.165001,21.225,21.056,21.165001,21.165001,GBP
2440,2019-06-27,21.172001,21.253,21.073,21.17,21.17,GBP
2441,2019-06-28,21.132998999999998,21.233999,21.007,21.132,21.132,GBP
2442,2019-07-01,21.186001,21.24,21.040001,21.181,21.181,GBP
2443,2019-07-02,21.009001,21.107,20.787001,21.101,21.101,GBP
2444,2019-07-03,20.934,20.988001,20.743999,20.929001,20.929001,GBP
2445,2019-07-04,20.882998999999998,20.914,20.729,20.882998999999998,20.882998999999998,GBP
2446,2019-07-05,20.896998999999997,20.907,20.701,20.896998999999997,20.896998999999997,GBP
2447,2019-07-08,20.798,20.813,20.698999,20.798,20.798,GBP
2448,2019-07-09,20.759001,20.766001,20.541,20.756001,20.756001,GBP
2449,2019-07-10,20.665001,20.802999,20.613001,20.666,20.666,GBP
2450,2019-07-11,20.759001,20.895,20.732,20.754998999999998,20.754998999999998,GBP
2451,2019-07-12,20.746,20.846001,20.65,20.754998999999998,20.754998999999998,GBP
2452,2019-07-15,20.862,20.952,20.693001000000002,20.861,20.861,GBP
2453,2019-07-16,20.763,20.768,20.489,20.766001,20.766001,GBP
2454,2019-07-17,20.607,20.650999,20.509001,20.608,20.608,GBP
2455,2019-07-18,20.624001,20.764,20.544001,20.622999,20.622999,GBP
2456,2019-07-19,20.813999,20.837999,20.662001,20.812,20.812,GBP
2457,2019-07-22,20.764999,20.799999,20.531,20.764,20.764,GBP
2458,2019-07-23,20.705,20.712999,20.542,20.702,20.702,GBP
2459,2019-07-24,20.643998999999997,20.775,20.569,20.639999,20.639999,GBP
2460,2019-07-25,20.709,20.743,20.535,20.708,20.708,GBP
2461,2019-07-26,20.635,20.639999,20.440001000000002,20.632998999999998,20.632998999999998,GBP
2462,2019-07-29,20.495001000000002,20.528999,20.169001,20.497999,20.497999,GBP
2463,2019-07-30,20.24,20.247,19.990999,20.239,20.239,GBP
2464,2019-07-31,20.108999,20.256001,20.049,20.113001,20.113001,GBP
2465,2019-08-01,20.084,20.104,19.875999,20.083,20.083,GBP
2466,2019-08-02,20.076,20.112,19.903999,20.072001,20.072001,GBP
2467,2019-08-05,20.114,20.152,19.954,20.113001,20.113001,GBP
2468,2019-08-06,20.101,20.223,19.997,20.101,20.101,GBP
2469,2019-08-07,20.121,20.181,19.902,20.118,20.118,GBP
2470,2019-08-08,20.083,20.176001,19.974001,20.089001,20.089001,GBP
2471,2019-08-09,20.09,20.094,19.844998999999998,20.089001,20.089001,GBP
2472,2019-08-12,19.855,20.047001,19.855,19.854,19.854,GBP
2473,2019-08-13,20.007,20.032,19.878,20.003,20.003,GBP
2474,2019-08-14,19.976,20.086,19.888,19.973,19.973,GBP
2475,2019-08-15,19.992001000000002,20.162001,19.910999,19.993999,19.993999,GBP
2476,2019-08-16,20.02,20.169001,19.992001000000002,20.021,20.021,GBP
2477,2019-08-19,20.127001,20.179001,19.987,20.128,20.128,GBP
2478,2019-08-20,20.097,20.201,19.993,20.101,20.101,GBP
2479,2019-08-21,20.167999,20.183001,20.063,20.164,20.164,GBP
2480,2019-08-22,20.113001,20.353001000000003,20.035999,20.112,20.112,GBP
2481,2019-08-23,20.271998999999997,20.318001000000002,20.065001000000002,20.273001,20.273001,GBP
2482,2019-08-26,20.295,20.362,19.988001,20.294001,20.294001,GBP
2483,2019-08-27,20.212,20.367001000000002,20.139,20.207001,20.207001,GBP
2484,2019-08-28,20.301001,20.381001,20.073999,20.302999,20.302999,GBP
2485,2019-08-29,20.204,20.25,20.066,20.205,20.205,GBP
2486,2019-08-30,20.141001,20.209,19.986,20.139999,20.139999,GBP
2487,2019-09-02,20.075001,20.138,19.872999,20.073,20.073,GBP
2488,2019-09-03,19.948999,20.025,19.756001,19.950001,19.950001,GBP
2489,2019-09-04,19.981001000000003,20.201,19.969998999999998,19.981001000000003,19.981001000000003,GBP
2490,2019-09-05,20.209,20.344998999999998,20.118999,20.205,20.205,GBP
2491,2019-09-06,20.281,20.315001000000002,20.104,20.278999,20.278999,GBP
2492,2019-09-09,20.096001,20.384001,20.089001,20.247,20.247,GBP
2493,2019-09-10,20.294001,20.371,20.124001,20.292999,20.292999,GBP
2494,2019-09-11,20.311001,20.334999,20.1,20.306,20.306,GBP
2495,2019-09-12,20.237,20.275999,20.056,20.233999,20.233999,GBP
2496,2019-09-13,20.222,20.454,20.212,20.224001,20.224001,GBP
2497,2019-09-16,20.481001000000003,20.516001,20.158001000000002,20.481001000000003,20.481001000000003,GBP
2498,2019-09-17,20.275999,20.437,20.194,20.275,20.275,GBP
2499,2019-09-18,20.386,20.429001,20.163,20.384001,20.384001,GBP
2500,2019-09-19,20.358,20.398001,20.059,20.361,20.361,GBP
2501,2019-09-20,20.399,20.489,20.226,20.396998999999997,20.396998999999997,GBP
2502,2019-09-23,20.312,20.34,20.122999,20.312,20.312,GBP
2503,2019-09-24,20.245001000000002,20.386,20.179001,20.243,20.243,GBP
2504,2019-09-25,20.336,20.344,20.141001,20.334999,20.334999,GBP
2505,2019-09-26,20.093,20.183001,19.969998999999998,20.087999,20.087999,GBP
2506,2019-09-27,20.08,20.096001,19.895,20.077999,20.077999,GBP
2507,2019-09-30,20.018998999999997,20.097,19.841998999999998,20.02,20.02,GBP
2508,2019-10-01,19.981001000000003,20.030001000000002,19.83,19.979,19.979,GBP
2509,2019-10-02,19.976,20.091998999999998,19.823,19.976,19.976,GBP
2510,2019-10-03,20.069,20.246,19.853001000000003,20.068001000000002,20.068001000000002,GBP
2511,2019-10-04,20.099001,20.129,19.993,20.1,20.1,GBP
2512,2019-10-07,20.079,20.121,19.952,20.076,20.076,GBP
2513,2019-10-08,20.013,20.075001,19.795,20.013,20.013,GBP
2514,2019-10-09,19.875999,20.014,19.83,19.875,19.875,GBP
2515,2019-10-10,19.882998999999998,20.127001,19.768998999999997,19.882998999999998,19.882998999999998,GBP
2516,2019-10-11,20.204,20.639999,20.181,20.209,20.209,GBP
2517,2019-10-14,20.540251,20.540251,20.205837,20.537664000000003,20.537664000000003,GBP
2518,2019-10-15,20.477573,20.743574,20.405962,20.478745,20.478745,GBP
2519,2019-10-16,20.692764,20.844803,20.494623,20.695278,20.695278,GBP
2520,2019-10-17,20.777071,21.017748,20.63419,20.777912,20.777912,GBP
2521,2019-10-18,20.850801,20.960779000000002,20.7603,20.853935,20.853935,GBP
2522,2019-10-21,20.965401,21.080017,20.872759,20.961037,20.961037,GBP
2523,2019-10-22,20.982656,21.03322,20.811504,20.983145,20.983145,GBP
2524,2019-10-23,20.845223999999998,20.847202,20.732504000000002,20.843777,20.843777,GBP
2525,2019-10-24,20.892576000000002,21.049517,20.633053,20.890638,20.890638,GBP
2526,2019-10-25,20.707079,20.739035,20.531181,20.706001,20.706001,GBP
2527,2019-10-28,20.663595,20.767124,20.541882,20.664312,20.664312,GBP
2528,2019-10-29,20.72121,20.798745999999998,20.608774,20.721571,20.721571,GBP
2529,2019-10-30,20.724464,20.83655,20.681974,20.724945,20.724945,GBP
2530,2019-10-31,20.793568,20.935843,20.784678,20.795975,20.795975,GBP
2531,2019-11-01,20.854065,20.90971,20.747997,20.854912,20.854912,GBP
2532,2019-11-04,20.850275,20.873497,20.706375,20.853537,20.853537,GBP
2533,2019-11-05,20.737454999999997,20.831953,20.706885999999997,20.74214,20.74214,GBP
2534,2019-11-06,20.743713,20.821583,20.648537,20.746609,20.746609,GBP
2535,2019-11-07,20.720369,20.789347,20.524929,20.723619,20.723619,GBP
2536,2019-11-08,20.663017,20.671529999999997,20.487261,20.663857,20.663857,GBP
2537,2019-11-11,20.629412,20.817644,20.586432000000002,20.628572,20.628572,GBP
2538,2019-11-12,20.725557000000002,20.768715,20.587406,20.727972,20.727972,GBP
